dist,under_h0,n,estimator,q,weight,reject_rate,mean_pvalue,mean_stat,mean_time_s,sd_time_s,n_rep,se_rate
"Weibull(k=1.5,s=1.0)",False,20,trimmed,1,gauss_1.0,0.13333333333333333,0.22941666666666669,0.029167986462321674,0.11919322333333185,0.006614521117397081,60,0.043885372573625556
"Weibull(k=1.5,s=1.0)",False,20,trimmed,1,laplace_1.0,0.13333333333333333,0.21691666666666667,0.04079218041476347,0.11742409000004651,0.0038679449725543985,60,0.043885372573625556
"Weibull(k=1.5,s=1.0)",False,20,trimmed,2,gauss_1.0,0.18333333333333332,0.21408333333333335,0.0020968582671830717,0.13040161000005052,0.02796763142920274,60,0.04995368225036439
"Weibull(k=1.5,s=1.0)",False,20,trimmed,2,laplace_1.0,0.08333333333333333,0.3075833333333334,0.00836621124901984,0.18174230500004948,0.05598481431728578,60,0.03568120160740314
"Weibull(k=1.5,s=1.0)",False,40,argmin,1,gauss_1.0,0.3,0.09833333333333334,0.018976062542138836,1.4075096916665946,0.16737354019118988,60,0.05916079783099616
"Weibull(k=1.5,s=1.0)",False,40,argmin,1,laplace_1.0,0.38333333333333336,0.12033333333333335,0.03746286029450314,1.3638305066665453,0.07548655435776148,60,0.06276794416591017
"Weibull(k=1.5,s=1.0)",False,40,argmin,2,gauss_1.0,0.5833333333333334,0.10241666666666666,0.0014959179102006655,0.556325626666694,0.03287453494010515,60,0.06364688465216445
"Weibull(k=1.5,s=1.0)",False,40,argmin,2,laplace_1.0,0.36666666666666664,0.12866666666666665,0.005223942344697732,0.6394500499999595,0.05380317266493049,60,0.062212300796308524
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,0.16666666666666666,0.2771666666666667,0.048976958494207176,0.06966462999995808,0.005324187130141769,60,0.048112522432468816
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,0.3,0.23633333333333334,0.056341450596764875,0.07420066333321908,0.006201970581367203,60,0.05916079783099616
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,0.23333333333333334,0.24791666666666667,0.004623550062232024,0.07098582000013873,0.004842725291524534,60,0.054602943890247176
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,0.26666666666666666,0.2365,0.005568143373623,0.06932715666686515,0.002672700568315623,60,0.05708992257184502
"Weibull(k=1.5,s=1.0)",False,40,trimmed,1,gauss_1.0,0.43333333333333335,0.11016666666666668,0.023966737966906067,0.15030680333329655,0.018058998803207334,60,0.06397337409104348
"Weibull(k=1.5,s=1.0)",False,40,trimmed,1,laplace_1.0,0.4666666666666667,0.11233333333333334,0.038751466967386655,0.15433791666640292,0.017319907934128524,60,0.06440611887195306
"Weibull(k=1.5,s=1.0)",False,40,trimmed,2,gauss_1.0,0.43333333333333335,0.09375,0.0016939464491309059,0.14474941999994068,0.017496254993693373,60,0.06397337409104348
"Weibull(k=1.5,s=1.0)",False,40,trimmed,2,laplace_1.0,0.3333333333333333,0.21975,0.005716387025106449,0.14007150999977966,0.006564904220200328,60,0.06085806194501846
"Weibull(k=1.5,s=1.0)",False,80,argmin,1,gauss_1.0,0.9166666666666666,0.023000000000000003,0.02132230697739806,1.9172714783332292,0.06982142871613428,60,0.035681201607403144
"Weibull(k=1.5,s=1.0)",False,80,argmin,1,laplace_1.0,0.9166666666666666,0.020083333333333335,0.04064606527312921,2.1724910316665347,0.10309785396861519,60,0.035681201607403144
"Weibull(k=1.5,s=1.0)",False,80,argmin,2,gauss_1.0,0.9166666666666666,0.0175,0.0015679675065000006,0.8401125349999651,0.03702601057400739,60,0.035681201607403144
"Weibull(k=1.5,s=1.0)",False,80,argmin,2,laplace_1.0,0.7,0.04808333333333334,0.00436598017192489,1.002338613333298,0.05992106007420284,60,0.05916079783099616
"Weibull(k=1.5,s=1.0)",False,80,median,1,gauss_1.0,0.35,0.13608333333333336,0.0463668801933951,0.10559217833345731,0.0052897279110497575,60,0.06157651067303722
"Weibull(k=1.5,s=1.0)",False,80,median,1,laplace_1.0,0.45,0.126,0.04951810619487383,0.11008807999990798,0.005578287234480695,60,0.06422616289332565
"Weibull(k=1.5,s=1.0)",False,80,median,2,gauss_1.0,0.4166666666666667,0.13499999999999998,0.0034006795509523274,0.110921621666724,0.009217806702297935,60,0.06364688465216445
"Weibull(k=1.5,s=1.0)",False,80,median,2,laplace_1.0,0.5333333333333333,0.10074999999999999,0.005260033204845324,0.10932477000002715,0.005246147561760239,60,0.06440611887195306
"Weibull(k=1.5,s=1.0)",False,80,trimmed,1,gauss_1.0,0.9,0.021916666666666664,0.024692687330918877,0.1981225183333663,0.029105984053960695,60,0.03872983346207417
"Weibull(k=1.5,s=1.0)",False,80,trimmed,1,laplace_1.0,0.8666666666666667,0.02716666666666667,0.04051602893584771,0.2087974783333569,0.028275012726566705,60,0.04388537257362555
"Weibull(k=1.5,s=1.0)",False,80,trimmed,2,gauss_1.0,0.9333333333333333,0.02041666666666667,0.0015722548374379947,0.19229417333326637,0.030402998926529978,60,0.032203059435976525
"Weibull(k=1.5,s=1.0)",False,80,trimmed,2,laplace_1.0,0.7166666666666667,0.04691666666666667,0.005673347888628918,0.20102635999998408,0.02604582541552026,60,0.05817438662555248
