dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,5,0.4472135954999581,0.225,False,0.33713944657252204,1.1694618000001356
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,6,0.3354101966249685,0.8,False,0.21905835960974138,1.0171972999996797
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,8,0.4472135954999581,0.225,False,0.33002592948459647,1.0338889000013296
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,7,0.447213595499958,0.2,False,0.5210223876951123,1.0614959999984421
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,9,0.3354101966249685,0.6,False,0.30634708291689494,1.0817707000023802
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,10,0.4472135954999581,0.05,False,0.29124899381543845,1.0608651999973517
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,11,0.4472135954999581,0.1,False,0.33041209291435486,0.9932276999970782
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,12,0.4472135954999581,0.2,False,0.3203647190888097,1.009798300001421
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,13,0.5590169943749476,0.025,True,0.2774721351627734,1.0561119000012695
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,14,0.4472135954999581,0.275,False,0.17590783254121153,1.075970599998982
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,15,0.4472135954999581,0.225,False,0.3446257138675286,0.9477303000021493
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,16,0.4472135954999581,0.075,False,0.32130050010872674,0.9068086999977822
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,17,0.3354101966249685,0.55,False,0.3669143221133229,0.9193931000008888
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,19,0.3354101966249685,0.675,False,0.3084432308973302,0.9354984000019613
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,18,0.3354101966249685,0.625,False,0.37594348615541207,0.9903900999997859
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,0,0.474341649025257,0.35,False,0.3784657439174657,1.0542925000008836
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,1,0.5533985905294666,0.15,False,0.31573558395761725,1.04799759999878
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,2,0.7115124735378857,0.025,True,0.2618524560592405,1.0908918999994057
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,3,0.7905694150420949,0.025,True,0.39669719701003725,1.0990152999984275
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,4,0.7115124735378853,0.05,False,0.3282266884987505,1.1051516999978048
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,5,0.7905694150420949,0.025,True,0.353307486151197,1.087663700000121
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,6,0.5533985905294666,0.175,False,0.26434180575063065,1.1012647000025027
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,7,0.6324555320336761,0.025,True,0.2368939319713375,1.123670699998911
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,8,0.7115124735378853,0.05,False,0.34170240154704445,1.1005931999970926
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,9,0.6324555320336758,0.075,False,0.474538716671964,1.1049810000004072
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,10,0.5533985905294666,0.15,False,0.36818772665723964,1.1073811999995087
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,11,0.6324555320336761,0.05,False,0.25426981623438394,1.0724359000014374
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,12,0.6324555320336759,0.05,False,0.2978483649417437,1.0564085000005434
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,13,0.7115124735378857,0.025,True,0.4698788645586497,1.0929151000018464
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,14,0.6324555320336761,0.025,True,0.30635505681738,1.0729477999993833
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,16,0.6324555320336758,0.075,False,0.4305741394420285,0.9425167999979749
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,15,0.3952847075210476,0.35,False,0.46968189299394547,0.9639008999984071
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,17,0.5533985905294666,0.1,False,0.29776621236124273,0.9729545000009239
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,18,0.7905694150420949,0.025,True,0.31444529195987225,0.827064999997674
"Pareto(a=3.0,s=1.0)",False,40,argmin_pyomo,19,0.7115124735378857,0.025,True,0.29207419782060734,0.7913184999997611
