dist,under_h0,n,estimator,q,weight,rep,statistic,p_value,reject,theta_hat,time_s
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,26,0.07799286223310928,0.495,False,2.113823275262157,0.058576800000082585
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin,2,laplace_1.0,56,0.030660112775886653,0.265,False,2.136884876354146,0.7483178999991651
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,28,0.13674764942147527,0.16,False,2.1194398616760592,0.057846300000164774
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,29,0.10169046994239782,0.425,False,2.071743391983354,0.057911400001103175
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,30,0.07592426876268579,0.59,False,1.9371244286859084,0.057633000000350876
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,27,0.1943141029029979,0.095,False,1.5834569713037963,0.09126650000143854
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,33,0.10650055827196234,0.34,False,2.264685604462475,0.05695630000082019
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,32,0.077164556927352,0.7,False,2.009038255285216,0.05738930000006803
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,34,0.07511509791886012,0.67,False,2.230544608051907,0.059597699999358156
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,31,0.12770896452292516,0.24,False,1.799843534237061,0.08942909999859694
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,35,0.0414733780039991,0.885,False,2.137229007240167,0.058492100000876235
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,36,0.09524515454019152,0.355,False,3.0968849437528734,0.05904080000073009
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,37,0.12008843695445626,0.38,False,2.074646448742508,0.05558569999993779
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,38,0.09957161991303638,0.475,False,2.215587693702238,0.05906499999946391
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,41,0.08541677560034928,0.43,False,1.894590941179028,0.05377369999951043
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,40,0.09236555410224227,0.255,False,1.651709320973395,0.05694550000043819
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,39,0.06764598790111506,0.61,False,2.0573133539842816,0.07166770000003453
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,42,0.08269080053611541,0.415,False,2.086746320350543,0.06183889999920211
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,44,0.11766082124495157,0.16,False,1.5663424803298645,0.054040600000007544
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,43,0.08808627223279017,0.375,False,1.6777379800402752,0.06283169999915117
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,45,0.12622398416570665,0.11,False,1.9242623804280181,0.06223679999857268
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,46,0.05571152975089426,0.965,False,2.6227845141689095,0.05963250000058906
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,47,0.12378912443951162,0.21,False,1.8564214060823514,0.06044410000140488
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,48,0.09431783118031253,0.17,False,2.6618896213098715,0.053730600000562845
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,49,0.07570889768838202,0.745,False,1.5878934064262111,0.05617359999996552
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,50,0.1125597941117778,0.41,False,2.2805882600062004,0.05592830000023241
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,52,0.10620505391382039,0.45,False,1.6088729580597423,0.05593630000112171
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,51,0.10679273517838597,0.495,False,2.239199419857431,0.06620970000039961
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,53,0.1038471081892325,0.49,False,1.9417330761471157,0.05868999999984226
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,54,0.08529151859286507,0.245,False,2.4255920276924083,0.05603069999961008
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,55,0.06690025568176237,0.66,False,2.2610451264931983,0.06013899999925343
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,56,0.0694904057834392,0.51,False,2.2537936068780757,0.0584844000004523
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,57,0.07381960534017068,0.695,False,2.5114108354836704,0.055228400000487454
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,58,0.17130395456351288,0.07,False,1.0899248063159357,0.05653379999967001
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,gauss_1.0,59,0.10359016238130513,0.64,False,2.1477255982533388,0.06394379999983357
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,0,0.1193827739386101,0.355,False,2.381545910361963,0.05655809999916528
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin,2,laplace_1.0,58,0.013245945115668957,0.83,False,64.75319723576582,0.8093571000008524
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,1,0.0757231431136185,0.475,False,1.7409702325291287,0.054816899999423185
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,4,0.07260988368198425,0.86,False,1.954506113328113,0.05648680000012973
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,2,0.09832645980502194,0.63,False,1.8741408165507276,0.06335730000137119
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,3,0.049462605578495134,0.875,False,2.12865562364066,0.06646449999971082
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,5,0.156175975470984,0.545,False,0.9680111882239956,0.05732470000111789
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,6,0.08616058546827701,0.37,False,2.9052843929351377,0.06168930000058026
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,7,0.059749296888337355,0.655,False,2.040717366816381,0.05519119999917166
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,8,0.0893313074201398,0.68,False,1.8319494845953197,0.056607200000144076
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,9,0.07848941207397517,0.675,False,2.0547255875136368,0.05384360000061861
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,11,0.10467644631174239,0.22,False,1.8603290286160261,0.05449350000162667
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,10,0.07628216762823248,0.735,False,1.666894199377658,0.06007879999924626
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,13,0.040335809289305025,0.875,False,2.4657199688975258,0.05505759999869042
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,12,0.06574289251519735,0.795,False,1.6791690227084666,0.05660350000107428
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,14,0.10924042773447441,0.34,False,1.9482038125801355,0.05590510000001814
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,15,0.11755339747871904,0.44,False,2.785160686205419,0.05580750000081025
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,16,0.12065499981372481,0.31,False,1.9021294499975485,0.05996940000113682
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,17,0.1134954140463426,0.37,False,1.6422174813424366,0.06050850000065111
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,18,0.08988085565747354,0.64,False,1.6321300986762133,0.055300500000157626
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,19,0.05066352545870168,0.81,False,2.014893147237145,0.05410990000018501
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,20,0.07897729178166166,0.45,False,1.8419156754513095,0.05684980000114592
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,21,0.06646657093078892,0.915,False,2.0131524970164967,0.05871350000052189
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,22,0.10213721612231613,0.605,False,1.9952240530177825,0.05572570000003907
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,23,0.10324114290709582,0.32,False,2.0921829078233887,0.05500200000096811
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,24,0.0841801957867013,0.685,False,1.822954785317229,0.05627190000086557
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,25,0.1517715311440631,0.065,False,1.7880324594008967,0.05416069999955653
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin,2,laplace_1.0,59,0.01417178964797745,0.57,False,127.12604770416574,0.890812100000403
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,26,0.0765537144459334,0.785,False,2.1099083143415793,0.05709229999956733
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,28,0.08133337281867663,0.52,False,1.692876277752983,0.056075499998769374
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,27,0.10141441403697027,0.46,False,2.106484472233817,0.06281440000020666
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,29,0.09285545139010853,0.685,False,2.510304435868983,0.055929699999978766
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,30,0.11422663987856,0.2,False,2.0386416250292436,0.05912250000073982
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,31,0.10239861944813408,0.525,False,2.2493344623659675,0.05455160000019532
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,34,0.09145160793743361,0.115,False,2.1330466402757224,0.057292100000267965
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,32,0.06396700297289969,0.765,False,1.7814421204191502,0.06394340000042575
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,33,0.06418002402018246,0.78,False,2.150599056718744,0.06715119999898889
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,35,0.10097895161800075,0.465,False,1.2094898954987405,0.0635485000002518
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,36,0.11965846655551984,0.525,False,2.7982778161109483,0.05633710000074643
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,37,0.10063876742526941,0.545,False,2.2141721341729452,0.05853610000121989
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,38,0.060683179138685026,0.865,False,2.2037648093696207,0.05731779999950959
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,39,0.08870640159369673,0.59,False,2.220578517912468,0.05595110000103887
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,40,0.12399138744833402,0.435,False,1.7133944120746498,0.05868220000047586
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,42,0.0905554088176665,0.685,False,1.4626933848641253,0.05360379999910947
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,41,0.06384380830341786,0.73,False,1.8807996262667743,0.05582899999899382
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,43,0.07339100645992533,0.545,False,1.7315982959958025,0.052099599999564816
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,44,0.07971213413416617,0.555,False,1.3510885850678014,0.05234960000052524
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,45,0.08723556331181498,0.28,False,1.8072349983161977,0.05141900000126043
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,46,0.09438670118716211,0.63,False,2.106302885993184,0.05254830000012589
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,47,0.10786186855231598,0.28,False,2.67079784290932,0.047722999999677995
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,48,0.06478578470158601,0.825,False,1.6821260808546725,0.05246900000020105
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,49,0.08542013753147243,0.35,False,2.264341828053823,0.05117459999928542
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,50,0.07939729727541414,0.41,False,2.261733117798779,0.0529329000000871
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,51,0.06520333584745824,0.42,False,1.7433861707210008,0.05035619999944174
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,52,0.16162403772754078,0.02,True,1.9687787867140494,0.049685200001476915
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,53,0.16770896700804389,0.05,False,1.7876018388924235,0.05213499999990745
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,54,0.11078291860128872,0.42,False,2.044711152185902,0.05273680000027525
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,55,0.10116889574622316,0.4,False,2.3161620628301023,0.053411499999128864
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,56,0.05328389098346817,0.885,False,1.749884100427712,0.05233539999971981
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,58,0.0721709185185377,0.53,False,2.3683597767522304,0.052250299999286653
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,57,0.06268214648262312,0.645,False,1.8883463567457508,0.05288029999974242
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,0,0.012192631429715908,0.69,False,1.4189514761048105,0.048306400000001304
"Cauchy(loc=2.0,scale=1.0)",True,20,median,1,laplace_1.0,59,0.05668893422497053,0.895,False,2.5349534438043504,0.05254129999957513
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,1,0.0022934759237800573,0.955,False,1.776927842142365,0.052755100001377286
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,2,0.004305989275645326,0.975,False,2.2158195414172632,0.052310199998828466
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,3,0.015731106086586975,0.43,False,1.6086304647810343,0.049462799999673734
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,4,0.011410320469532364,0.395,False,1.7869969444459834,0.0509712999992189
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,5,0.013361490657627824,0.785,False,1.9614024845558435,0.05020709999917017
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,6,0.002062513098785174,0.88,False,2.2354424664871417,0.050640600000406266
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,7,0.02051497837063955,0.215,False,1.995050735454242,0.051337400000193156
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,8,0.06971336989940148,0.115,False,2.624591406400531,0.048584799998934614
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,9,0.01775317186257485,0.12,False,2.177452780852942,0.051061899999695015
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,10,0.001259131015274305,0.935,False,1.8435783684534972,0.0507290000005014
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,11,0.011269337195303854,0.565,False,1.8462253418741108,0.05140940000092087
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,12,0.06589057181538492,0.065,False,0.9619005745900556,0.04885189999913564
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,13,0.0070364769239600975,0.81,False,2.1005846735758986,0.05041680000067572
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,14,0.006311816330242836,0.71,False,1.8183667884569452,0.051739500000621774
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,15,0.006349661141485275,0.565,False,1.7667930072672744,0.049590500000704196
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,16,0.011187554980030868,0.665,False,1.8996472226257035,0.05320670000037353
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,17,0.004183837267473105,0.715,False,1.9333104742436555,0.05329100000017206
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,18,0.011653619172819867,0.53,False,2.0661612862865377,0.050792600000932
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,19,0.005694977740556719,0.69,False,2.0411364182793603,0.05110139999851526
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,20,0.009055069545554986,0.75,False,1.18911143816855,0.05137110000032408
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,21,0.0023203586517913776,0.92,False,2.474780505160001,0.053096899999218294
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,22,0.04102801134797767,0.355,False,1.7349089506547422,0.05332559999988007
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,23,0.005780856643111341,0.735,False,1.875882639079234,0.05917310000040743
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,24,0.008694728552918935,0.745,False,1.8653454089710464,0.05421019999994314
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,26,0.019022827910403994,0.305,False,1.782710542432925,0.0569645000014134
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,25,0.009421871983634846,0.54,False,1.9917518817758477,0.06244239999978163
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,28,0.0126650644393136,0.805,False,1.2834548177342469,0.058440700000574
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,27,0.0022270650581779202,0.945,False,1.852483640808388,0.06204509999952279
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,31,0.02343869530701219,0.14,False,1.9907043404281906,0.05551800000102958
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,30,0.007899405113014091,0.51,False,2.3514936117410175,0.06376009999985399
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,29,0.019969088396148527,0.225,False,2.2275217288069946,0.07020589999956428
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,33,0.024215512645658625,0.13,False,1.5141071542654245,0.05575860000135435
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,32,0.02603697606998725,0.345,False,1.9830733617274028,0.06369919999997364
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,35,0.013600546115563333,0.66,False,1.5128907073557076,0.05785529999957362
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,36,0.06051295240979165,0.15,False,1.6071906229128667,0.0626429999992979
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,34,0.010132186834214471,0.67,False,2.238276561477426,0.07672470000034082
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,37,0.005121369020249124,0.71,False,1.9476112060827444,0.06285100000059174
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,40,0.012831270669870904,0.725,False,2.0124240373554967,0.056609499999467516
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,39,0.011874852510852997,0.515,False,1.951541100144183,0.05873520000022836
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,38,0.0031763798448542924,0.945,False,1.9957671948310645,0.06228709999959392
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,41,0.0191531689202719,0.23,False,2.363231162481431,0.05966730000000098
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,42,0.016369061378561173,0.275,False,2.2797361697922645,0.07291099999929429
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,44,0.015739933706240897,0.365,False,1.5426896368834069,0.06280179999885149
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,45,0.005469824961661053,0.845,False,2.323820051872847,0.05830210000021907
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,43,0.00942037413287014,0.665,False,2.09728377622939,0.07531229999949574
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,46,0.009835630153220634,0.605,False,1.2826714555755017,0.05656219999946188
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,48,0.007278768012268925,0.665,False,1.3719788261912398,0.055628500000239
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,47,0.009428339446201289,0.37,False,2.0966254794304944,0.06741180000062741
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,49,0.0015125627682161266,0.74,False,2.06484283421545,0.05746290000024601
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,50,0.006470088389423137,0.585,False,2.0035063917074627,0.06311579999965033
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,51,0.005642560808524089,0.95,False,2.2207918380917615,0.06239780000032624
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,52,0.00931604407889814,0.78,False,1.9881567921570793,0.06375549999938812
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,53,0.016813343220114706,0.425,False,2.3559808136389986,0.059865199998967
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,55,0.0149741212886842,0.295,False,1.8644433431437326,0.05763620000107039
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,54,0.011448319191774269,0.315,False,1.9959620579320987,0.06287080000038259
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,57,0.02080325277892795,0.47,False,1.7304033807677515,0.054200199998376775
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,58,0.010847516795365674,0.375,False,2.288140097513753,0.053413900001032744
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,56,0.007428691804133643,0.86,False,1.6244266484480456,0.06528339999931632
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,laplace_1.0,0,0.00783987640704346,0.805,False,2.280269380636787,0.05457679999926768
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,gauss_1.0,59,0.010909643134875498,0.42,False,2.306715683579392,0.05958970000028785
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,laplace_1.0,2,0.04908295414421328,0.375,False,2.404830591939654,0.053660199999285396
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,laplace_1.0,1,0.010745569756051409,0.555,False,2.0120193387179888,0.056229900001198985
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,laplace_1.0,3,0.009253924335882995,0.785,False,1.6467160383304478,0.05167769999934535
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,laplace_1.0,5,0.006609099555297475,0.74,False,2.4732747306660787,0.050805200000468176
"Cauchy(loc=2.0,scale=1.0)",True,20,median,2,laplace_1.0,4,0.031026208933463896,0.3,False,1.2014497767895702,0.054139399999257876
